chrom	gene	segreg_c	pri_der_fix_c	score_c
2L	AGAP006260	639	1	1.03513655051
2L	AGAP005029	61	2	0.740023733927
2L	AGAP007279	69	1	0.0428004274844
2L	AGAP006533	34	1	0.151899698139
2L	AGAP007373	376	1	0.462680251822
2L	AGAP007092	369	1	0.446926466529
2L	AGAP005258	18	1	0.404603473867
2L	AGAP006143	222	1	0.107406941943
2L	AGAP006281	77	2	0.515835355408
2L	AGAP005954	29	1	0.206346819098
2L	AGAP007648	1374	1	2.5345942361
2L	AGAP006107	714	1	1.19323249579
2L	AGAP007675	501	1	0.738935162207
2L	AGAP006517	128	1	0.16041199083
2L	AGAP005926	159	1	0.0477142652855
2L	AGAP006339	144	1	0.0964329440826
2L	AGAP005936	26	2	2.04562407842
2L	AGAP005942	68	1	0.0389232892818
2L	AGAP006374	1874	1	3.51900606769
2L	AGAP006023	272	2	0.0457720969951
2L	AGAP005808	122	1	0.188505324961
2L	AGAP004912	66	1	0.0310972459492
2L	AGAP006366	371	1	0.451430989594
2L	AGAP006357	63	1	0.0191697806498
2L	AGAP005564	3671	1	6.97319640707
2L	AGAP005072	125	4	1.69405992576
2L	AGAP006926	29	1	0.206346819098
2L	AGAP006604	12	1	0.626418425186
2L	AGAP006354	37	1	0.124939379216
2L	AGAP004919	18	1	0.404603473867
2L	AGAP006452	771	3	0.629739610931
2L	AGAP005964	1152	4	1.03757991978
2L	AGAP007198	206	5	1.39163263344
2L	AGAP007113	88	2	0.405691445882
2L	AGAP007022	72	1	0.0542949443309
2L	AGAP006904	528	1	0.797516750088
2L	AGAP006280	313	3	0.0364491760098
2L	AGAP005216	211	1	0.0813008591343
2L	AGAP006613	59	2	0.775806955273
2L	AGAP006321	24	1	0.278186038561
2L	AGAP006925	193	1	0.038405859073
2L	AGAP006255	77	3	1.59104476293
2L	AGAP006241	50	1	0.038753209354
2L	AGAP006133	355	2	0.11455757181
2L	AGAP006149	14	1	0.535297834383
2L	AGAP007106	318	2	0.0438741159308
2L	AGAP007100	162	1	0.0390192004351
2L	AGAP007115	28	1	0.219060591728
2L	AGAP006072	123	1	0.183642876773
2L	AGAP006758	69	1	0.0428004274844
2L	AGAP004904	138	2	0.11480536675
2L	AGAP005840	740	1	1.24764841841
2L	AGAP004809	66	2	0.659288969665
2L	AGAP007053	73	1	0.0580825520999
2L	AGAP006478	631	2	0.662088701502
2L	AGAP007111	44	1	0.0735822008692
2L	AGAP005761	79	1	0.080380500049
2L	AGAP006536	170	4	1.03621543655
2L	AGAP007140	61	1	0.0110850243282
2L	AGAP006968	121	2	0.188382429679
2L	AGAP005795	245	4	0.479055115616
2L	AGAP006240	82	1	0.0912737282164
2L	AGAP007135	483	3	0.115075224753
2L	AGAP006265	118	1	0.208733400693
2L	AGAP006614	19	1	0.379091098206
2L	AGAP007244	34	1	0.151899698139
2L	AGAP006624	72	2	0.576054615133
2L	AGAP006686	231	1	0.128698502929
2L	AGAP006176	1698	2	2.76864325139
2L	AGAP006493	50	1	0.038753209354
2L	AGAP007454	46	1	0.0611909988738
2L	AGAP006528	235	5	1.09393707654
2L	AGAP007340	712	2	0.824293680668
2L	AGAP007032	141	4	1.41271063046
2L	AGAP006179	188	1	0.0264578621807
2L	AGAP006797	42	1	0.0868826668423
2L	AGAP006728	67	1	0.035022421289
2L	AGAP005625	191	1	0.0336281303709
2L	AGAP006534	106	1	0.173466996441
2L	AGAP006800	965	5	0.459098321523
2L	AGAP005170	806	6	0.0482957677427
2L	AGAP005952	228	1	0.121608342266
2L	AGAP006096	82	1	0.0912737282164
2L	AGAP006743	34	1	0.151899698139
2L	AGAP007237	877	4	0.551202901025
2L	AGAP005831	83	2	0.452423212033
2L	AGAP006626	50	1	0.038753209354
2L	AGAP005467	278	6	1.35673531359
2L	AGAP006088	77	1	0.0730263574902
2L	AGAP006808	30	1	0.194312593655
2L	AGAP006058	647	6	0.000843192456781
2L	AGAP005525	927	1	1.63418123184
2L	AGAP005212	65	1	0.0271471647911
2L	AGAP005987	123	3	0.792099175619
2L	AGAP005976	341	1	0.383565094515
2L	AGAP007030	103	3	1.05535944802
2L	AGAP004725	21	1	0.334075490447
2L	AGAP006894	24	2	2.2204309808
2L	AGAP007086	1834	2	3.03276486479
2L	AGAP005252	38	1	0.116703724199
2L	AGAP005849	232	1	0.131060304352
2L	AGAP006358	88	1	0.112599496771
2L	AGAP007667	239	1	0.147570411905
2L	AGAP006826	140	1	0.111117162872
2L	AGAP005716	598	1	0.947921133713
2L	AGAP005735	85	1	0.102010312442
2L	AGAP006823	665	1	1.09014365022
2L	AGAP005255	133	1	0.13884270017
2L	AGAP005245	1917	4	2.45141939841
2L	AGAP007138	81	2	0.472599707224
2L	AGAP007506	54	2	0.875791961272
2L	AGAP005462	32	1	0.172056147316
2L	AGAP007327	4118	5	6.19791816411
2L	AGAP006019	73	1	0.0580825520999
2L	AGAP005273	122	1	0.188505324961
2L	AGAP005518	341	1	0.383565094515
2L	AGAP005527	244	1	0.159338917234
2L	AGAP004783	754	1	1.27687287582
2L	AGAP005724	441	1	0.607451905035
2L	AGAP005806	863	3	0.801415414732
2L	AGAP006474	118	1	0.208733400693
2L	AGAP007217	49	2	0.994234337573
2L	AGAP006046	111	5	3.45525290163
2L	AGAP006439	2870	3	4.62418159275
2L	AGAP007247	2602	12	1.38066598068
2L	AGAP007064	109	1	0.18322624868
2L	AGAP006910	24	1	0.278186038561
2L	AGAP006169	146	1	0.0893804143874
2L	AGAP005394	94	1	0.133368763159
2L	AGAP005965	316	1	0.326500317095
2L	AGAP006427	135	1	0.130641243454
2L	AGAP006777	54	1	0.0189339234649
2L	AGAP006636	696	6	0.064079376295
2L	AGAP006669	340	1	0.381291625052
2L	AGAP006889	82	1	0.0912737282164
2L	AGAP006520	345	4	0.12828294526
2L	AGAP005257	864	1	1.5048159519
2L	AGAP005986	65	2	0.674525399635
2L	AGAP006754	923	6	0.198531836913
2L	AGAP006839	36	1	0.133532328613
2L	AGAP007049	146	3	0.576343082793
2L	AGAP005971	241	2	0.124126592008
2L	AGAP005668	26	1	0.246801004578
2L	AGAP005536	768	1	1.30604587748
2L	AGAP005714	1100	3	1.24957923692
2L	AGAP005171	97	8	11.7618736173
2L	AGAP006936	41	1	0.0939097691762
2L	AGAP006656	5523	34	1.1480722053
2L	AGAP006748	29	2	1.82425935924
2L	AGAP005807	946	1	1.67304673149
2L	AGAP007472	106	1	0.173466996441
2L	AGAP007698	304	3	0.0195455958164
2L	AGAP006253	16	2	3.29168105075
2L	AGAP004901	14	2	3.72111537875
2L	AGAP006059	486	1	0.706239111487
2L	AGAP006101	377	1	0.464928053908
2L	AGAP005906	148	1	0.0825111243981
2L	AGAP006526	684	4	0.230597090084
2L	AGAP005181	228	11	8.69465425241
2L	AGAP004874	65	1	0.0271471647911
2L	AGAP006277	479	3	0.108382311277
2L	AGAP006214	46	2	1.07648264023
2L	AGAP006484	320	3	0.0496726556406
2L	AGAP006428	129	2	0.151478924569
2L	AGAP006395	50	1	0.038753209354
2L	AGAP005311	418	1	0.556523670112
2L	AGAP006735	168	2	0.0198097026791
2L	AGAP007007	28	1	0.219060591728
2L	AGAP005890	16	1	0.463274449227
2L	AGAP004900	167	1	0.0252034910711
2L	AGAP006627	30	1	0.194312593655
2L	AGAP006346	485	1	0.70405539703
2L	AGAP006665	1144	1	2.07455999041
2L	AGAP006274	615	3	0.344752627129
2L	AGAP005073	31	7	27.208832498
2L	AGAP007512	517	1	0.773691127886
2L	AGAP005794	141	1	0.107371303998
2L	AGAP004902	527	16	6.5103366103
2L	AGAP007046	174	2	0.00461690529565
2L	AGAP006594	126	1	0.169494539547
2L	AGAP005744	61	1	0.0110850243282
2L	AGAP007018	111	2	0.241492997811
2L	AGAP006188	4722	7	6.56931216849
2L	AGAP005881	128	1	0.16041199083
2L	AGAP006601	147	2	0.0824080467778
2L	AGAP006733	149	3	0.553025083208
2L	AGAP006909	88	3	1.32766114966
2L	AGAP005309	41	1	0.0939097691762
2L	AGAP007133	1862	9	0.946544075995
2L	AGAP006283	26	1	0.246801004578
2L	AGAP006911	49	2	0.994234337573
2L	AGAP006373	182	1	0.0121055651537
2L	AGAP005162	536	3	0.205453065103
2L	AGAP006477	113	1	0.19609013166
2L	AGAP007114	178	2	0.00501246598384
2L	AGAP007474	339	1	0.379017408952
2L	AGAP006762	566	10	1.46200277643
2L	AGAP007663	46	1	0.0611909988738
2L	AGAP007715	116	1	0.20563242279
2L	AGAP007169	629	7	0.206220525252
2L	AGAP006116	129	1	0.155971023185
2L	AGAP005510	948	4	0.674380491102
2L	AGAP005796	140	1	0.111117162872
2L	AGAP007315	74	1	0.0618490349608
2L	AGAP006769	79	1	0.080380500049
2L	AGAP006062	139	1	0.114914574755
2L	AGAP007008	749	7	0.0176878447863
2L	AGAP007005	1643	5	1.62284668303
2L	AGAP005679	37	2	1.39479322393
2L	AGAP006876	36	1	0.133532328613
2L	AGAP006737	20	2	2.66164421872
2L	AGAP007065	211	1	0.0813008591343
2L	AGAP005799	1814	12	0.337586016146
2L	AGAP006634	4467	22	1.90422243614
2L	AGAP005034	76	1	0.0693204904026
2L	AGAP006030	182	1	0.0121055651537
2L	AGAP006658	24	1	0.278186038561
2L	AGAP006901	586	1	0.922277843198
2L	AGAP006932	145	1	0.0928833294538
2L	AGAP004943	231	5	1.13042598395
2L	AGAP006579	125	2	0.169375154478
2L	AGAP005169	42	5	10.2216378329
2L	AGAP007248	842	2	1.08408822394
2L	AGAP006642	165	1	0.0306318266048
2L	AGAP006459	90	1	0.119581267379
2L	AGAP006015	59	1	0.00288724831479
2L	AGAP007709	348	5	0.425606184763
2L	AGAP006117	47	1	0.0553046874696
2L	AGAP005765	284	3	0.0183084191778
2L	AGAP004801	249	1	0.171086792848
2L	AGAP005166	121	1	0.193443784445
2L	AGAP005291	157	4	1.18789638201
2L	AGAP006825	579	1	0.90729359488
2L	AGAP007571	60	1	0.00700063355264
2L	AGAP006611	25	1	0.261989732139
2L	AGAP006747	170	1	0.0172950332528
2L	AGAP005207	1361	1	2.50874034955
2L	AGAP006445	40	1	0.101209873536
2L	AGAP006038	317	2	0.0419854921437
2L	AGAP006273	78	1	0.0767128899371
X	AGAP000007	16	1	0.463274449227
X	AGAP000994	13	3	9.9944078486
X	AGAP000592	118	2	0.203430282724
X	AGAP001031	3	3	27.0992701242
X	AGAP000138	261	1	0.199196631014
X	AGAP000941	81	5	5.06590907087
X	AGAP000894	508	4	0.0319138265807
X	AGAP000875	142	5	2.48366875304
X	AGAP000624	40	1	0.101209873536
X	AGAP000951	6	1	1.16536052533
X	AGAP000497	24	1	0.278186038561
X	AGAP000667	60	1	0.00700063355264
X	AGAP000864	25	2	2.12990775167
X	AGAP000829	90	3	1.28635915622
X	AGAP000932	114	5	3.3389335356
X	AGAP000484	371	1	0.451430989594
X	AGAP000943	108	5	3.57777605916
X	AGAP000654	50	1	0.038753209354
X	AGAP000526	130	1	0.15159498963
X	AGAP001032	24	4	10.8112572023
X	AGAP000984	47	4	5.5845510702
X	AGAP000833	63	7	13.9349471064
X	AGAP000915	733	7	0.0378431735306
X	AGAP000933	10	1	0.746394442582
X	AGAP001091	25	5	16.6345867646
X	AGAP000672	344	1	0.390381041056
X	AGAP000234	297	1	0.282803317569
X	AGAP000668	98	1	0.146935589245
X	AGAP013181	11	4	20.7741173114
X	AGAP000369	34	1	0.151899698139
X	AGAP000260	35	1	0.142509253226
X	AGAP001050	12	3	10.6835306609
X	AGAP000412	88	1	0.112599496771
X	AGAP001038	1	2	19.8950024404
X	AGAP000095	103	1	0.163607006403
X	AGAP000443	248	1	0.168738877067
X	AGAP000990	38	3	3.63002701839
X	AGAP000884	69	1	0.0428004274844
X	AGAP000792	208	2	0.0766471088908
X	AGAP000325	39	1	0.108801201826
X	AGAP000253	26	2	2.04562407842
X	AGAP000995	6	2	7.51546848899
X	AGAP000540	107	1	0.176731029176
X	AGAP000113	198	1	0.0503408427037
X	AGAP000878	8	1	0.913339101242
X	AGAP001045	12	2	4.26987200885
X	AGAP000012	6	1	1.16536052533
X	AGAP013262	294	2	0.00106392939176
X	AGAP000334	73	1	0.0580825520999
X	AGAP013097	47	2	1.0480052608
X	AGAP000252	36	1	0.133532328613
X	AGAP000211	53	1	0.0236713865883
X	AGAP000945	56	4	4.62362613717
X	AGAP000988	1	2	19.8950024404
X	AGAP000809	26	1	0.246801004578
X	AGAP001011	13	4	18.2553647231
X	AGAP001065	7	2	6.67942789713
X	AGAP000550	126	2	0.164800796464
X	AGAP000957	19	1	0.379091098206
X	AGAP001061	72	10	25.6584927493
X	AGAP000783	264	1	0.206205226592
X	AGAP000399	241	1	0.152280276219
X	AGAP001034	7	3	16.1752716748
X	AGAP000970	33	1	0.161736476934
X	AGAP000865	317	1	0.328792188395
X	AGAP000045	627	2	0.654076764192
X	AGAP001084	64	2	0.690197092543
X	AGAP000504	549	1	0.842852151252
X	AGAP000141	110	1	0.186457786542
X	AGAP000797	209	1	0.0765450007772
X	AGAP000634	41	2	1.23766626184
X	AGAP000997	6	4	31.4551360013
X	AGAP001026	17	5	23.0619217127
X	AGAP000448	35	1	0.142509253226
X	AGAP000017	151	3	0.537988200851
X	AGAP000939	52	2	0.920675492528
X	AGAP013381	45	1	0.0672795361135
X	AGAP000112	628	2	0.656079739219
X	AGAP000720	452	1	0.631701126903
X	AGAP000935	13	2	3.97762433569
X	AGAP000676	138	1	0.118764591824
X	AGAP001027	51	2	0.944318267686
X	AGAP000950	11	1	0.681943404852
X	AGAP000769	138	1	0.118764591824
X	AGAP001036	1	2	19.8950024404
X	AGAP000958	81	5	5.06590907087
X	AGAP001053	70	4	3.59023039282
X	AGAP000311	120	1	0.198460043139
X	AGAP000062	154	1	0.0629355091776
X	AGAP000205	547	1	0.838542749124
X	AGAP000929	143	1	0.100030177664
X	AGAP000926	186	2	0.0241587013809
X	AGAP000011	29	2	1.82425935924
X	AGAP000992	3	1	1.96724658425
X	AGAP000723	190	2	0.0337218717244
X	AGAP013021	96	6	6.29097875031
X	AGAP000968	27	1	0.232520143266
X	AGAP000469	107	1	0.176731029176
X	AGAP001035	16	15	170.913931439
X	AGAP000344	126	1	0.169494539547
X	AGAP000172	20	1	0.355670850763
X	AGAP001008	5	3	20.2781542169
X	AGAP000837	87	6	7.04438161379
X	AGAP000228	971	3	1.00488092151
X	AGAP001039	16	1	0.463274449227
X	AGAP000483	126	1	0.169494539547
X	AGAP001029	12	4	19.4363869365
X	AGAP000535	54	1	0.0189339234649
X	AGAP000942	16	2	3.29168105075
X	AGAP000801	1375	5	1.14803622643
X	AGAP001028	2	4	52.7585167652
X	AGAP001094	15	2	3.49409102595
X	AGAP000807	246	1	0.164040553853
X	AGAP000048	114	2	0.224645523619
X	AGAP000010	5	1	1.34868053735
X	AGAP001022	61	3	2.13217284965
X	AGAP001044	7	1	1.02488097331
X	AGAP000225	1123	1	2.03224702192
X	AGAP000589	43	1	0.0801119019174
X	AGAP000998	490	14	5.16856942745
X	AGAP000999	37	1	0.124939379216
X	AGAP000981	28	8	38.5268434894
X	AGAP000954	66	1	0.0310972459492
X	AGAP000991	4	1	1.59962180851
X	AGAP013154	33	2	1.58602911478
X	AGAP000739	11	2	4.60602689455
X	AGAP000823	56	2	0.833842692905
X	AGAP013526	4	1	1.59962180851
X	AGAP000863	176	3	0.378715591788
X	AGAP000687	268	1	0.215538262458
X	AGAP000901	119	2	0.198335315669
X	AGAP001043	137	12	19.3148777844
X	AGAP001070	87	7	9.90560665756
X	AGAP000332	111	2	0.241492997811
X	AGAP000785	137	2	0.118654660312
X	AGAP000159	563	1	0.872970759128
X	AGAP000847	653	10	1.01286205531
X	AGAP001019	11	3	11.4701991818
X	AGAP000913	80	3	1.51241386873
X	AGAP000852	43	1	0.0801119019174
X	AGAP000123	241	2	0.124126592008
X	AGAP013464	74	2	0.551070749278
X	AGAP000795	904	8	0.0244054502484
X	AGAP000009	43	2	1.16910788908
X	AGAP000825	16	2	3.29168105075
X	AGAP000815	186	1	0.0216754009894
X	AGAP000708	230	1	0.126335906575
X	AGAP000519	705	2	0.81028217616
X	AGAP000666	39	1	0.108801201826
X	AGAP000019	54	3	2.46231292466
X	AGAP001021	41	3	3.34763929688
X	AGAP000042	63	2	0.70632344298
X	AGAP001018	10	2	4.99696703001
X	AGAP000831	8	1	0.913339101242
X	AGAP000080	1492	1	2.76857462978
X	AGAP000898	88	5	4.59711621605
X	AGAP000937	2	2	14.964941744
X	AGAP000222	402	2	0.206038556054
X	AGAP000978	12	1	0.626418425186
X	AGAP001090	10	4	22.3020715514
X	AGAP000502	301	1	0.292026836013
X	AGAP000214	175	1	0.00470486993827
X	AGAP001073	60	2	0.757642791529
X	AGAP000169	104	1	0.166905174159
X	AGAP000971	49	3	2.75139144771
X	AGAP013172	53	1	0.0236713865883
X	AGAP000934	11	3	11.4701991818
X	AGAP001004	28	2	1.89331626751
X	AGAP000940	129	6	4.39025757085
X	AGAP001046	38	2	1.35270500537
X	AGAP000555	43	1	0.0801119019174
X	AGAP000741	107	1	0.176731029176
X	AGAP000977	3	1	1.96724658425
X	AGAP000755	92	1	0.126503623757
X	AGAP000110	15	2	3.49409102595
X	AGAP000360	136	1	0.126626798339
X	AGAP001010	30	2	1.7593519817
X	AGAP013136	16	2	3.29168105075
X	AGAP000114	60	1	0.00700063355264
X	AGAP000606	2666	3	4.2367183793
X	AGAP000960	19	1	0.379091098206
X	AGAP000213	13	1	0.577988081864
X	AGAP000041	71	1	0.0504857256865
X	AGAP013289	84	1	0.0984482680739
X	AGAP013093	5	1	1.34868053735
X	AGAP001033	2	2	14.964941744
X	AGAP000468	76	1	0.0693204904026
X	AGAP000102	50	1	0.038753209354
X	AGAP001052	270	5	0.822642481353
X	AGAP000904	170	10	10.0974696264
X	AGAP013101	14	2	3.72111537875
X	AGAP001040	6	1	1.16536052533
X	AGAP000819	10	3	12.3768444388
X	AGAP001015	226	10	7.03546757248
X	AGAP013317	1	1	3.72846815845
X	AGAP000930	105	1	0.170191773679
X	AGAP001092	3	3	27.0992701242
X	AGAP000190	770	1	1.31020933728
X	AGAP001082	33	5	12.9051513677
X	AGAP000961	28	1	0.219060591728
X	AGAP000810	428	4	0.0267280266391
X	AGAP000821	15	1	0.497323242982
X	AGAP000037	125	2	0.169375154478
X	AGAP001083	6	1	1.16536052533
X	AGAP000529	44	1	0.0735822008692
X	AGAP000805	15	2	3.49409102595
X	AGAP000591	1142	1	2.07053267983
X	AGAP001076	9	10	120.488484088
X	AGAP000953	15	1	0.497323242982
X	AGAP000788	24	1	0.278186038561
X	AGAP000857	19	1	0.379091098206
X	AGAP000020	83	4	2.92658333925
X	AGAP013341	6	7	82.8706548849
X	AGAP000255	1207	1	2.20116246674
X	AGAP000250	18	1	0.404603473867
X	AGAP001068	12	1	0.626418425186
X	AGAP001037	5	4	35.0097284518
X	AGAP001012	8	2	6.00836599135
X	AGAP000345	272	1	0.224857867577
X	AGAP000983	21	4	12.1952860368
X	AGAP001023	40	6	15.7602082335
X	AGAP000952	27	1	0.232520143266
X	AGAP000251	63	1	0.0191697806498
X	AGAP000787	280	2	0.0286105134273
X	AGAP000587	30	1	0.194312593655
X	AGAP000964	20	1	0.355670850763
X	AGAP000314	166	1	0.0279017032673
X	AGAP000247	291	1	0.2689435481
X	AGAP000868	210	1	0.0789232744209
X	AGAP000962	404	8	1.52033854042
X	AGAP000630	263	2	0.0664563749355
X	AGAP000928	11	4	20.7741173114
X	AGAP000973	59	2	0.775806955273
X	AGAP001093	29	2	1.82425935924
X	AGAP001009	2	1	2.56483437372
X	AGAP000558	456	1	0.640502335959
X	AGAP013147	16	1	0.463274449227
X	AGAP000834	106	2	0.271542964027
X	AGAP000969	192	10	8.68876332726
X	AGAP000015	64	3	2.01141907066
X	AGAP000035	105	2	0.277872211819
X	AGAP000826	46	1	0.0611909988738
X	AGAP000893	55	15	72.9403893897
X	AGAP000545	94	1	0.133368763159
X	AGAP000188	181	1	0.00971218138433
X	AGAP000974	134	12	19.7873251288
X	AGAP001069	36	2	1.43899289776
X	AGAP001041	2	1	2.56483437372
X	AGAP000888	10	1	0.746394442582
X	AGAP001025	25	5	16.6345867646
X	AGAP000585	1120	2	1.63606922413
X	AGAP013409	40	1	0.101209873536
X	AGAP000368	435	1	0.594196129317
X	AGAP001030	9	1	0.822313331908
X	AGAP000912	36	4	7.34004428663
X	AGAP000986	29	1	0.206346819098
X	AGAP000633	31	1	0.182899573379
X	AGAP000938	118	6	4.91082562031
X	AGAP000054	652	1	1.06266798953
X	AGAP000832	38	1	0.116703724199
X	AGAP000320	269	2	0.0524983155857
X	AGAP000711	89	1	0.116097951112
X	AGAP000146	156	1	0.0567336453238
X	AGAP000488	368	2	0.139703482798
X	AGAP013495	98	7	8.67476674033
X	AGAP000996	15	6	36.2097208063
X	AGAP000982	28	4	9.3671322374
X	AGAP000058	213	1	0.0860539333518
X	AGAP001047	5	1	1.34868053735
X	AGAP000870	99	3	1.12025274745
X	AGAP000635	182	1	0.0121055651537
X	AGAP000500	304	2	0.0175577654049
X	AGAP000553	214	1	0.0884294092638
X	AGAP000002	23	1	0.295505442852
X	AGAP000348	106	1	0.173466996441
X	AGAP000989	12	4	19.4363869365
X	AGAP000931	10	2	4.99696703001
X	AGAP013514	5	2	8.58676101045
X	AGAP012956	193	1	0.038405859073
X	AGAP000922	135	3	0.670557869934
X	AGAP000533	71	1	0.0504857256865
X	AGAP013287	80	3	1.51241386873
X	AGAP000675	475	1	0.682190254552
